febA    chA1    chA2    febB    chB1    chB2    x       y
-2	10	11	-9	10	11	434	-360
-2	12	13	-9	12	13	484	-360
-2	14	15	-9	14	15	534	-360
-2	16	17	-9	16	17	584	-360
-2	18	19	-9	18	19	634	-360
-2	20	21	-9	20	21	684	-360
-2	22	23	-9	22	23	734	-360
-2	24	25	-9	24	25	784	-360
-2	26	27	-9	26	27	834	-360
-2	28	29	-9	28	29	884	-360
-2	30	31	-9	30	31	934	-360
-2	32	33	-9	32	33	226	-390
-2	34	35	-9	34	35	276	-390
-2	36	37	-9	36	37	326	-390
-2	38	39	-9	38	39	376	-390
-2	40	41	-9	40	41	426	-390
-2	42	43	-9	42	43	476	-390
-2	44	45	-9	44	45	526	-390
-2	46	47	-9	46	47	576	-390
-2	48	49	-9	48	49	626	-390
-2	50	51	-9	50	51	676	-390
-2	52	53	-9	52	53	726	-390
-2	54	55	-9	54	55	776	-390
-2	56	57	-9	56	57	826	-390
-2	58	59	-9	58	59	876	-390
-2	60	61	-9	60	61	926	-390
-2	62	63	-9	62	63	976	-390
4	0	1	-10	0	1	100	-500
4	2	3	-10	2	3	150	-500
4	4	5	-10	4	5	200	-500
4	6	7	-10	6	7	250	-500
4	8	9	-10	8	9	300	-500
4	10	11	-10	10	11	350	-500
4	12	13	-10	12	13	400	-500
4	14	15	-10	14	15	450	-500
4	16	17	-10	16	17	500	-500
4	18	19	-10	18	19	550	-500
4	20	21	-10	20	21	600	-500
4	22	23	-10	22	23	650	-500
4	24	25	-10	24	25	700	-500
4	26	27	-10	26	27	750	-500
4	28	29	-10	28	29	800	-500
4	30	31	-10	30	31	850	-500
4	32	33	-10	32	33	142	-530
4	34	35	-10	34	35	192	-530
4	36	37	-10	36	37	242	-530
4	38	39	-10	38	39	292	-530
4	40	41	-10	40	41	342	-530
4	42	43	-10	42	43	392	-530
4	44	45	-10	44	45	442	-530
4	46	47	-10	46	47	492	-530
4	48	49	-10	48	49	542	-530
4	50	51	-10	50	51	592	-530
4	52	53	-10	52	53	642	-530
4	54	55	-10	54	55	692	-530
4	56	57	-10	56	57	742	-530
4	58	59	-10	58	59	792	-530
4	60	61	-10	60	61	842	-530
4	62	63	-10	62	63	892	-530
-3	0	1	-11	0	1	184	-560
-3	2	3	-11	2	3	234	-560
-3	4	5	-11	4	5	284	-560
-3	6	7	-11	6	7	334	-560
-3	8	9	-11	8	9	384	-560
-3	10	11	-11	10	11	434	-560
-3	12	13	-11	12	13	484	-560
-3	14	15	-11	14	15	534	-560
-3	16	17	-11	16	17	584	-560
-3	18	19	-11	18	19	634	-560
-3	20	21	-11	20	21	684	-560
-3	22	23	-11	22	23	734	-560
-3	24	25	-11	24	25	784	-560
-3	26	27	-11	26	27	834	-560
-3	28	29	-11	28	29	884	-560
-3	30	31	-11	30	31	934	-560
-3	32	33	-11	32	33	226	-590
-3	34	35	-11	34	35	276	-590
-3	36	37	-11	36	37	326	-590
-3	38	39	-11	38	39	376	-590
-3	40	41	-11	40	41	426	-590
-3	42	43	-11	42	43	476	-590
-3	44	45	-11	44	45	526	-590
-3	46	47	-11	46	47	576	-590
-3	48	49	-11	48	49	626	-590
-3	50	51	-11	50	51	676	-590
-3	52	53	-11	52	53	726	-590
-3	54	55	-11	54	55	776	-590
-3	56	57	-11	56	57	826	-590
-3	58	59	-11	58	59	876	-590
-3	60	61	-11	60	61	926	-590
-3	62	63	-11	62	63	976	-590
